id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9iskix009km8uw218wqnfz,blason,X,,,,,,,,,{},[]
cmh9iskps009lm8uws3heqpmr,blesse,X,,,,,,,,,{},[]
cmh9iskwo009mm8uw3huneqku,blessé,X,,,,,,,,,{},[]
cmh9isl3l009nm8uwmmf5yp1h,bleu,X,,,,,,,,,{},[]
cmh9islag009om8uwp9jrlz3f,bleue,X,,,,,,,,,{},[]
cmh9islpp009pm8uwyxt3gypx,bleues,X,,,,,,,,,{},[]
cmh9islwj009qm8uwc6ufgoe5,bleuets,X,,,,,,,,,{},[]
cmh9ism3d009rm8uwhyauevek,bleus,X,,,,,,,,,{},[]
cmh9isma6009sm8uwu45pu8kp,blond,X,,,,,,,,,{},[]
cmh9ismh0009tm8uw2l0pr7bi,blonde,X,,,,,,,,,{},[]
cmh9ismnt009um8uwnz4l7vcn,blondes,X,,,,,,,,,{},[]
cmh9ismum009vm8uwfgy3m51g,blonds,X,,,,,,,,,{},[]
cmh9isn1e009wm8uwibtlqnjx,bloqués,X,,,,,,,,,{},[]
cmh9isn88009xm8uw5dxirqwp,blotti,X,,,,,,,,,{},[]
cmh9isnf7009ym8uwaff7gbtq,blottir,X,,,,,,,,,{},[]
cmh9isnpf009zm8uw3aklfd52,blottis,X,,,,,,,,,{},[]
cmh9isnwb00a0m8uw1jaxwkv1,blouson,X,,,,,,,,,{},[]
cmh9iso3500a1m8uwi452o3jh,blèmes,X,,,,,,,,,{},[]
cmh9isoa000a2m8uwuc6er234,blé,X,,,,,,,,,{},[]
cmh9isogt00a3m8uwmc3ml98v,blême,X,,,,,,,,,{},[]
cmh9isono00a4m8uw0a8yqys1,boas,X,,,,,,,,,{},[]
cmh9isouj00a5m8uwteqi28iy,bobo,X,,,,,,,,,{},[]
cmh9isp1e00a6m8uwe0eig1ed,bocaux,X,,,,,,,,,{},[]
cmh9isp8800a7m8uwnhpulcq1,bohème,X,,,,,,,,,{},[]
cmh9ispf300a8m8uwqk17rjkg,boira,X,,,,,,,,,{},[]
cmh9isplz00a9m8uwwra8wnho,boire,X,,,,,,,,,{},[]
cmh9ispsy00aam8uwweb9ay6b,bois,X,,,,,,,,,{},[]
cmh9ispzq00abm8uwa47dixzs,boissières,X,,,,,,,,,{},[]
cmh9isq6j00acm8uw5l0tu89p,boissons,X,,,,,,,,,{},[]
cmh9isqdd00adm8uw5kj0i32x,boite,X,,,,,,,,,{},[]
cmh9isqk600aem8uwk9f2173g,boiteuse,X,,,,,,,,,{},[]
cmh9isqr000afm8uw9e6z8gjf,boivent,X,,,,,,,,,{},[]
cmh9isqxv00agm8uwbipzzd4s,bols,X,,,,,,,,,{},[]
cmh9isr4q00ahm8uwk6ypnaeb,bombe,X,,,,,,,,,{},[]
cmh9isrbo00aim8uw89yszpnt,bon,X,,,,,,,,,{},[]
cmh9isrii00ajm8uwi1tn73zs,bonbon,X,,,,,,,,,{},[]
cmh9isrpc00akm8uwvu0uyoax,bonbons,X,,,,,,,,,{},[]
cmh9isrw700alm8uwi8a3egj3,bond,X,,,,,,,,,{},[]
cmh9iss3300amm8uwadkazw90,bonheur,X,,,,,,,,,{},[]
cmh9iss9y00anm8uw5bo8dxvz,bonjour,X,,,,,,,,,{},[]
cmh9issgt00aom8uw7yttc2wc,bonne,X,,,,,,,,,{},[]
cmh9issnn00apm8uw9453ubuw,bonnes,X,,,,,,,,,{},[]
cmh9issui00aqm8uwg1uihyd0,bons,X,,,,,,,,,{},[]
cmh9ist1d00arm8uwmyev9h87,bonsoir,X,,,,,,,,,{},[]
cmh9ist8700asm8uwbfjwnaob,bord,X,,,,,,,,,{},[]
cmh9istf200atm8uw46rv9y9c,bordeaux,X,,,,,,,,,{},[]
cmh9istlw00aum8uwrwq9gdla,bords,X,,,,,,,,,{},[]
cmh9istsy00avm8uw9ls1oa0r,bornent,X,,,,,,,,,{},[]
cmh9istzt00awm8uw3xcy7v40,borné,X,,,,,,,,,{},[]
cmh9isu6o00axm8uwjaa738bc,bosphore,X,,,,,,,,,{},[]
cmh9isudj00aym8uwokxwi4x9,bosquets,X,,,,,,,,,{},[]
cmh9isulb00azm8uwppv8gwdd,bottines,X,,,,,,,,,{},[]
cmh9isus500b0m8uwufsz5faw,bouche,X,,,,,,,,,{},[]
cmh9isuz000b1m8uwi9sxmog6,boucher,X,,,,,,,,,{},[]
cmh9isv5u00b2m8uwpmw56llq,boucheries,X,,,,,,,,,{},[]
cmh9isvco00b3m8uw9m669txf,boucles,X,,,,,,,,,{},[]
cmh9isvji00b4m8uw3l4u7qfi,boudes,X,,,,,,,,,{},[]
cmh9isvqe00b5m8uw0dd1p714,boue,X,,,,,,,,,{},[]
cmh9isvx900b6m8uwqpq85th9,bouge,X,,,,,,,,,{},[]
cmh9isw4500b7m8uwkj31jdwk,bougon,X,,,,,,,,,{},[]
cmh9isway00b8m8uwtw83spwc,boulangerie,X,,,,,,,,,{},[]
cmh9iswhr00b9m8uwt5poh4or,boulangère,X,,,,,,,,,{},[]
cmh9iswon00bam8uw62uxx0fu,boule,X,,,,,,,,,{},[]
cmh9iswvi00bbm8uwbe4w4gid,boules,X,,,,,,,,,{},[]
cmh9isx2d00bcm8uw4038yw99,boulevard,X,,,,,,,,,{},[]
cmh9isx9a00bdm8uwuu4q408y,boulot,X,,,,,,,,,{},[]
cmh9isxg400bem8uwo9s77kxg,bouquet,X,,,,,,,,,{},[]
cmh9isxn700bfm8uwimvb6luf,bourette,X,,,,,,,,,{},[]
cmh9isxu000bgm8uw4o1wpg1s,bourg,X,,,,,,,,,{},[]
cmh9isy0t00bhm8uw2ob7ldyi,bourrées,X,,,,,,,,,{},[]
cmh9isy7n00bim8uwlh9w3hco,bousculés,X,,,,,,,,,{},[]
cmh9isyel00bjm8uw06q31uh4,bouses,X,,,,,,,,,{},[]
cmh9isylf00bkm8uwg16cjs46,bout,X,,,,,,,,,{},[]
cmh9isysa00blm8uwljzehmpc,bouteilles,X,,,,,,,,,{},[]
cmh9isyz300bmm8uw0rzpi9bl,boutique,X,,,,,,,,,{},[]
cmh9isz5z00bnm8uwb2kiqhnr,boutiques,X,,,,,,,,,{},[]
cmh9iszgf00bom8uwpb0qllzu,boutons,X,,,,,,,,,{},[]
cmh9iszn900bpm8uw20l51hve,bouvreuil,X,,,,,,,,,{},[]
cmh9iszu500bqm8uwmqnkybed,boîte,X,,,,,,,,,{},[]
cmh9it01100brm8uw3gx2t530,bracelet,X,,,,,,,,,{},[]
cmh9it07u00bsm8uwln1ymx59,bracelets,X,,,,,,,,,{},[]
cmh9it0ep00btm8uwus1whl8p,brahm,X,,,,,,,,,{},[]
cmh9it0lj00bum8uw9k8uydmw,branches,X,,,,,,,,,{},[]
cmh9it0sf00bvm8uwn6qq1dsq,branlante,X,,,,,,,,,{},[]
cmh9it15100bwm8uw7mrd8a9t,bras,X,,,,,,,,,{},[]
cmh9it1bx00bxm8uw7i740z8o,brassens,X,,,,,,,,,{},[]
cmh9it1ir00bym8uwwaobo9zg,brave,X,,,,,,,,,{},[]
cmh9it1pn00bzm8uwpdq4tuuj,brebis,X,,,,,,,,,{},[]
cmh9it1wj00c0m8uw2pkfy9yw,brillant,X,,,,,,,,,{},[]
cmh9it23c00c1m8uwyzfv40e4,brillantes,X,,,,,,,,,{},[]
cmh9it2a800c2m8uwqlkpm9fq,brillants,X,,,,,,,,,{},[]
cmh9it2h400c3m8uw7xi4s1ma,brille,X,,,,,,,,,{},[]
cmh9it2nz00c4m8uwc5li8gt6,brillent,X,,,,,,,,,{},[]
cmh9it2uv00c5m8uwtlca9pgy,briller,X,,,,,,,,,{},[]
cmh9it31s00c6m8uw1i1paj89,brillera,X,,,,,,,,,{},[]
cmh9it38n00c7m8uw2adlh0ok,brillerait,X,,,,,,,,,{},[]
cmh9it3fi00c8m8uw4vej7sfl,brin,X,,,,,,,,,{},[]
cmh9it3me00c9m8uwc2zfm7mt,brindisi,X,,,,,,,,,{},[]
cmh9it3t700cam8uwrj8p2d14,brinquebalant,X,,,,,,,,,{},[]
cmh9it40200cbm8uwyepkb613,brins,X,,,,,,,,,{},[]
cmh9it46z00ccm8uwpufpwb3a,brioches,X,,,,,,,,,{},[]
cmh9it4dt00cdm8uw8i0ocoj1,briquet,X,,,,,,,,,{},[]
cmh9it4kx00cem8uwpjfnkyvp,brise,X,,,,,,,,,{},[]
cmh9it4rt00cfm8uw0mx41ig8,brodé,X,,,,,,,,,{},[]
cmh9it4yo00cgm8uwr8usdyhg,broute,X,,,,,,,,,{},[]
cmh9it55j00chm8uwubxt4uli,broutent,X,,,,,,,,,{},[]
cmh9it5cd00cim8uw3z317dmv,bru,X,,,,,,,,,{},[]
cmh9it5j800cjm8uwlamqvgs2,bruit,X,,,,,,,,,{},[]
cmh9it5q500ckm8uw5zo238ov,brune,X,,,,,,,,,{},[]
cmh9it5x000clm8uwbxcz6c89,brunes,X,,,,,,,,,{},[]
cmh9it63x00cmm8uwmxi2o5wi,brunie,X,,,,,,,,,{},[]
cmh9it6at00cnm8uwcfkfiv8p,bruno,X,,,,,,,,,{},[]
cmh9it6ho00com8uw4hkf24yg,brève,X,,,,,,,,,{},[]
cmh9it6ol00cpm8uwtewgzug7,brèves,X,,,,,,,,,{},[]
cmh9it6vi00cqm8uw885f775l,brûlant,X,,,,,,,,,{},[]
cmh9it72i00crm8uwkswr6qds,brûlent,X,,,,,,,,,{},[]
cmh9it79d00csm8uwj60w3pdt,brûler,X,,,,,,,,,{},[]
cmh9it7g900ctm8uw356tq0ws,bu,X,,,,,,,,,{},[]
cmh9it7n500cum8uwyzcq4r4o,buffet,X,,,,,,,,,{},[]
cmh9it7u100cvm8uwwxjaprwu,buvait,X,,,,,,,,,{},[]
cmh9it80w00cwm8uw37f8560c,buvant,X,,,,,,,,,{},[]
cmh9it87q00cxm8uwg9kztfob,béant,X,,,,,,,,,{},[]
cmh9it8el00cym8uwetcnlykw,bébé,X,,,,,,,,,{},[]
cmh9it8n200czm8uwtxyb0yhy,bébés,X,,,,,,,,,{},[]
cmh9it8tw00d0m8uwk40u5z68,bélantes,X,,,,,,,,,{},[]
cmh9it90s00d1m8uwdzmcwg4b,bérangère,X,,,,,,,,,{},[]
cmh9it97n00d2m8uwens3g8x8,béton,X,,,,,,,,,{},[]
cmh9it9ej00d3m8uw1vemzsoc,bêche,X,,,,,,,,,{},[]
cmh9it9le00d4m8uwin2c5lvl,bêlent,X,,,,,,,,,{},[]
cmh9it9s900d5m8uwmbzn2yig,bête,X,,,,,,,,,{},[]
cmh9it9z500d6m8uw0hi5sfjp,bêtes,X,,,,,,,,,{},[]
cmh9ita6300d7m8uw754v4skc,bûches,X,,,,,,,,,{},[]
cmh9itacz00d8m8uwudzw13r2,c,X,,,,,,,,,{},[]
cmh9itajt00d9m8uwxmqhey1u,c'est,X,,,,,,,,,{},[]
cmh9itaqq00dam8uwkbcv76cw,c'était,X,,,,,,,,,{},[]
cmh9itaxk00dbm8uwioc3wk2p,cabas,X,,,,,,,,,{},[]
cmh9itb7s00dcm8uwof919erj,cabrerets,X,,,,,,,,,{},[]
cmh9itbel00ddm8uwt0wpt7al,cachait,X,,,,,,,,,{},[]
cmh9itble00dem8uwos5fy36k,cachant,X,,,,,,,,,{},[]
cmh9itbsa00dfm8uw42r1g69h,cache,X,,,,,,,,,{},[]
cmh9itbz500dgm8uwb6axtgms,cacher,X,,,,,,,,,{},[]
cmh9itc6100dhm8uw3zuou2ow,cachets,X,,,,,,,,,{},[]
cmh9itccw00dim8uwmddcstd0,cachette,X,,,,,,,,,{},[]
cmh9itcjr00djm8uwjh9cxg9j,cachot,X,,,,,,,,,{},[]
cmh9itcqo00dkm8uwkojx5v8o,caché,X,,,,,,,,,{},[]
cmh9itcxh00dlm8uwb2y0f0le,cachée,X,,,,,,,,,{},[]
cmh9itd4c00dmm8uw1m0j4c8b,cadeau,X,,,,,,,,,{},[]
cmh9itdb700dnm8uw1nsat788,cadeaux,X,,,,,,,,,{},[]
cmh9itdi300dom8uwtjuafl22,cadencé,X,,,,,,,,,{},[]
cmh9itdoz00dpm8uwjndeb8cj,cadet,X,,,,,,,,,{},[]
cmh9itdvv00dqm8uwrq4wpqfv,cadran,X,,,,,,,,,{},[]
cmh9ite2q00drm8uwzezuo6au,cadurcienne,X,,,,,,,,,{},[]
cmh9ite9l00dsm8uwkn3hlbtg,cadurciens,X,,,,,,,,,{},[]
cmh9itegg00dtm8uw25vczp0c,café,X,,,,,,,,,{},[]
cmh9iten900dum8uww0bkcriv,cafés,X,,,,,,,,,{},[]
cmh9iteu400dvm8uw8wz73qtp,cage,X,,,,,,,,,{},[]
cmh9itf1000dwm8uwigg1idqr,cahier,X,,,,,,,,,{},[]
cmh9itf7v00dxm8uwn781sgux,cahors,X,,,,,,,,,{},[]
cmh9itfer00dym8uwliht1iit,cailloux,X,,,,,,,,,{},[]
cmh9itflm00dzm8uw9av8wxim,caire,X,,,,,,,,,{},[]
cmh9itfsi00e0m8uwmwcccn4h,caisse,X,,,,,,,,,{},[]
cmh9itfzi00e1m8uwbcxe5rhr,caissières,X,,,,,,,,,{},[]
cmh9itg6e00e2m8uwo65sytay,cakes,X,,,,,,,,,{},[]
cmh9itgd900e3m8uwzy5b4l12,calendriers,X,,,,,,,,,{},[]
cmh9itgk500e4m8uwj95g2crs,calice,X,,,,,,,,,{},[]
cmh9itgr100e5m8uwbznvmiez,calins,X,,,,,,,,,{},[]
cmh9itgxw00e6m8uwncuxkylq,calmera,X,,,,,,,,,{},[]
cmh9ith4r00e7m8uw21kwbl7u,calmée,X,,,,,,,,,{},[]
cmh9ithbm00e8m8uw6qrr4nts,calvignac,X,,,,,,,,,{},[]
cmh9ithih00e9m8uwmnx1xus2,camarades,X,,,,,,,,,{},[]
cmh9ithpa00eam8uwlwwhm7zk,camion,X,,,,,,,,,{},[]
cmh9ithw500ebm8uwsddibyae,camisoles,X,,,,,,,,,{},[]
cmh9iti3200ecm8uwzrs517z8,camps,X,,,,,,,,,{},[]
cmh9iti9x00edm8uwra2m2qe4,caméra,X,,,,,,,,,{},[]
cmh9itigv00eem8uw4vnzppnr,candeur,X,,,,,,,,,{},[]
cmh9itinq00efm8uweoghrsw6,cannelle,X,,,,,,,,,{},[]
cmh9itium00egm8uw7iif6aeb,canons,X,,,,,,,,,{},[]
cmh9itj1g00ehm8uwxs5vpg14,cap,X,,,,,,,,,{},[]
cmh9itj8900eim8uwekzszcat,caprice,X,,,,,,,,,{},[]
cmh9itjf300ejm8uwlb1joa2z,caps,X,,,,,,,,,{},[]
cmh9itjlx00ekm8uwau1fk56h,car,X,,,,,,,,,{},[]
cmh9itjsr00elm8uwboa8fby1,caractère,X,,,,,,,,,{},[]
cmh9itjzm00emm8uwfaue3hee,caramélise,X,,,,,,,,,{},[]
cmh9itk6h00enm8uwn01jtz78,carcasses,X,,,,,,,,,{},[]
cmh9itkde00eom8uwiedcig0f,caressant,X,,,,,,,,,{},[]
cmh9itkk900epm8uwzffy3yhw,caresse,X,,,,,,,,,{},[]
cmh9itkr500eqm8uw829sf42e,caresser,X,,,,,,,,,{},[]
cmh9itky000erm8uwq9q364jf,caresses,X,,,,,,,,,{},[]
cmh9itl4u00esm8uw4yoawzlh,caressée,X,,,,,,,,,{},[]
cmh9itlbq00etm8uw4ai1b9d1,caressées,X,,,,,,,,,{},[]
cmh9itlik00eum8uwfplu6xbg,carillon,X,,,,,,,,,{},[]
cmh9itlpf00evm8uwvoi26oss,carnet,X,,,,,,,,,{},[]
cmh9itlwb00ewm8uwyvhdo9l6,caroline,X,,,,,,,,,{},[]
cmh9itm3700exm8uwbz5pu1uf,carreaux,X,,,,,,,,,{},[]
cmh9itma100eym8uwoor0ag63,cartes,X,,,,,,,,,{},[]
cmh9itmgv00ezm8uwoj7etnnr,carthagène,X,,,,,,,,,{},[]
cmh9itmnp00f0m8uw0t0t2n2h,carton,X,,,,,,,,,{},[]
cmh9itmxx00f1m8uwi75xmo9r,cascades,X,,,,,,,,,{},[]
cmh9itn4s00f2m8uw154gkhvf,cascagne,X,,,,,,,,,{},[]
cmh9itnbo00f3m8uw6v691m3w,caserne,X,,,,,,,,,{},[]
cmh9itnik00f4m8uw04z28xf1,cassé,X,,,,,,,,,{},[]
cmh9itnpf00f5m8uwoqn4305l,castel,X,,,,,,,,,{},[]
cmh9itnw900f6m8uw3fe8gvcv,catherine,X,,,,,,,,,{},[]
cmh9ito3600f7m8uwa69dv3hd,cathédrale,X,,,,,,,,,{},[]
cmh9ito9z00f8m8uweonpm31h,cause,X,,,,,,,,,{},[]
cmh9itogt00f9m8uwudch127m,causse,X,,,,,,,,,{},[]
cmh9itono00fam8uwi4di57fr,cauterets,X,,,,,,,,,{},[]
cmh9itouh00fbm8uwdryz4wff,cavalier,X,,,,,,,,,{},[]
cmh9itp1d00fcm8uwxbfg5cgf,cave,X,,,,,,,,,{},[]
cmh9itp8700fdm8uwawfiv24f,caveau,X,,,,,,,,,{},[]
cmh9itpf400fem8uw1ttzdlry,caviar,X,,,,,,,,,{},[]
cmh9itplx00ffm8uw62frk1tv,cayrébus,X,,,,,,,,,{},[]
cmh9itpsq00fgm8uwfowx83zd,ce,X,,,,,,,,,{},[]
cmh9itpzk00fhm8uwtm8dbp0q,ceci,X,,,,,,,,,{},[]
cmh9itq6g00fim8uwozsdiq7i,cela,X,,,,,,,,,{},[]
cmh9itqdc00fjm8uwkisgkbq6,celle,X,,,,,,,,,{},[]
cmh9itqk700fkm8uwtdzh55rc,celle-là,X,,,,,,,,,{},[]
cmh9itqr400flm8uwmvvk9ffr,celles,X,,,,,,,,,{},[]
cmh9itqxy00fmm8uwtyv6zv4k,celui,X,,,,,,,,,{},[]
cmh9itr4q00fnm8uwdu72bb0a,celui-là,X,,,,,,,,,{},[]
cmh9itrbm00fom8uwvs3u8x84,cendre,X,,,,,,,,,{},[]
cmh9itrii00fpm8uwd9w9bbfo,cent,X,,,,,,,,,{},[]
cmh9itrpf00fqm8uwboriq3gd,centaines,X,,,,,,,,,{},[]
cmh9itrw800frm8uw9odph8me,centre,X,,,,,,,,,{},[]
cmh9its3300fsm8uwrpibgron,cependant,X,,,,,,,,,{},[]
cmh9its9x00ftm8uwnj54jux3,cerceau,X,,,,,,,,,{},[]
cmh9itsgt00fum8uwfspmvnt3,cerisiers,X,,,,,,,,,{},[]
cmh9itsnp00fvm8uwhc6g0uob,cernent,X,,,,,,,,,{},[]
cmh9itsuj00fwm8uw0g5hapsu,certain,X,,,,,,,,,{},[]
cmh9itt1j00fxm8uwpo3ovsiq,certaines,X,,,,,,,,,{},[]
cmh9itt8e00fym8uwuz63dygz,certains,X,,,,,,,,,{},[]
cmh9ittfb00fzm8uw411irrkc,certifier,X,,,,,,,,,{},[]
cmh9ittm300g0m8uwwuw3t6bq,certitude,X,,,,,,,,,{},[]
cmh9ittt100g1m8uww8vs27ri,cervelle,X,,,,,,,,,{},[]
cmh9ittzw00g2m8uwjg75664c,ces,X,,,,,,,,,{},[]
cmh9itu6s00g3m8uwyigannii,cesse,X,,,,,,,,,{},[]
cmh9itudl00g4m8uwib1a257m,cesser,X,,,,,,,,,{},[]
cmh9itukg00g5m8uwdu3sif7x,cessera,X,,,,,,,,,{},[]
cmh9iturb00g6m8uwjk8voz2c,cesseront,X,,,,,,,,,{},[]
cmh9ituy800g7m8uw7cdol0h7,cessé,X,,,,,,,,,{},[]
cmh9itv5300g8m8uw3uvkiy17,cet,X,,,,,,,,,{},[]
cmh9itvbw00g9m8uw7vy7d6p7,cette,X,,,,,,,,,{},[]
cmh9itvis00gam8uwlpci7ua5,ceux,X,,,,,,,,,{},[]
cmh9itvpn00gbm8uw4b8ixpmo,chacun,X,,,,,,,,,{},[]
cmh9itvwi00gcm8uwvqase6cu,chagrin,X,,,,,,,,,{},[]
cmh9itw3d00gdm8uwd99agt1b,chai,X,,,,,,,,,{},[]
cmh9itwa800gem8uw4zaqk31y,chaleur,X,,,,,,,,,{},[]
cmh9itwh400gfm8uwlm5sso16,chambre,X,,,,,,,,,{},[]
cmh9itwo000ggm8uwixv88na4,champ,X,,,,,,,,,{},[]
cmh9itwuv00ghm8uwo9qjbm8t,champs,X,,,,,,,,,{},[]
cmh9itx1r00gim8uwyk4nv096,champêtre,X,,,,,,,,,{},[]
cmh9itx8n00gjm8uwnc7pgope,champêtres,X,,,,,,,,,{},[]
cmh9itxfk00gkm8uwwqv9lgd9,chance,X,,,,,,,,,{},[]
cmh9itxmg00glm8uwk1qkk6wh,changeait,X,,,,,,,,,{},[]
cmh9itxtb00gmm8uw1jo3nkky,changer,X,,,,,,,,,{},[]
cmh9ity0700gnm8uwv71yiizu,chanson,X,,,,,,,,,{},[]
cmh9ity7300gom8uwhwrj2z30,chansons,X,,,,,,,,,{},[]
cmh9itydy00gpm8uwveyxug5c,chant,X,,,,,,,,,{},[]
cmh9ityo900gqm8uw8bj62c0v,chantaient,X,,,,,,,,,{},[]
cmh9ityv600grm8uwze03lv2b,chantait,X,,,,,,,,,{},[]
cmh9itz2100gsm8uwlfhjdcaa,chantant,X,,,,,,,,,{},[]
cmh9itz8x00gtm8uwvqtc7g7x,chantante,X,,,,,,,,,{},[]
cmh9itzfu00gum8uwotswy5ve,chante,X,,,,,,,,,{},[]
cmh9itzmr00gvm8uwv3kn5v36,chantent,X,,,,,,,,,{},[]
cmh9itztm00gwm8uwpsj47cb6,chanter,X,,,,,,,,,{},[]
cmh9iu00i00gxm8uwuz22n1tf,chantera,X,,,,,,,,,{},[]
cmh9iu07g00gym8uw5b0ovlam,chanteraient,X,,,,,,,,,{},[]
cmh9iu0ee00gzm8uws18jtu23,chanteras,X,,,,,,,,,{},[]
cmh9iu0l700h0m8uwp5a5q4i5,chantes,X,,,,,,,,,{},[]
cmh9iu0s100h1m8uwrgbq0b1o,chanteurs,X,,,,,,,,,{},[]
cmh9iu0yv00h2m8uw0gk13q9z,chantier,X,,,,,,,,,{},[]
cmh9iu15o00h3m8uwq7vq3hiy,chantions,X,,,,,,,,,{},[]
cmh9iu1ck00h4m8uwdg7qja97,chantonnent,X,,,,,,,,,{},[]
cmh9iu1k200h5m8uwxddltaf9,chantons,X,,,,,,,,,{},[]
cmh9iu1qx00h6m8uwwgonap74,chants,X,,,,,,,,,{},[]
cmh9iu1xs00h7m8uw4e62a17s,chanté,X,,,,,,,,,{},[]
cmh9iu24l00h8m8uw5hmwkruu,chapeau,X,,,,,,,,,{},[]
cmh9iu2bf00h9m8uw1vtb9t1y,chapeautant,X,,,,,,,,,{},[]
cmh9iu2ib00ham8uwowrim6m7,chapeautées,X,,,,,,,,,{},[]
cmh9iu2pa00hbm8uwdbfwy70c,chapeaux,X,,,,,,,,,{},[]
cmh9iu2w300hcm8uw64w1od8k,chapelle,X,,,,,,,,,{},[]
cmh9iu32w00hdm8uw3bppfbae,chapitre,X,,,,,,,,,{},[]
cmh9iu39t00hem8uwi8990ikq,chapitres,X,,,,,,,,,{},[]
cmh9iu3gm00hfm8uwl25686cm,chaque,X,,,,,,,,,{},[]
cmh9iu3ne00hgm8uw0y303q5t,charcuteries,X,,,,,,,,,{},[]
cmh9iu3u700hhm8uwaxq1v3pe,chari,X,,,,,,,,,{},[]
cmh9iu41200him8uwxzrp9lzp,chariots,X,,,,,,,,,{},[]
cmh9iu47x00hjm8uwxq9oxruf,charles,X,,,,,,,,,{},[]
cmh9iu4et00hkm8uwq8t2grmf,charmant,X,,,,,,,,,{},[]
cmh9iu4lo00hlm8uw8hra1a4o,charmante,X,,,,,,,,,{},[]
cmh9iu4sj00hmm8uwny916e6z,charmants,X,,,,,,,,,{},[]
cmh9iu4zd00hnm8uwdq6v6m1e,charmes,X,,,,,,,,,{},[]
cmh9iu56800hom8uw4jihzp3s,charrette,X,,,,,,,,,{},[]
cmh9iu5d200hpm8uwn4nvgcz2,chars,X,,,,,,,,,{},[]
cmh9iu5jx00hqm8uwofg3xve7,chartreuse,X,,,,,,,,,{},[]
cmh9iu5qr00hrm8uwogtntz2g,chasse,X,,,,,,,,,{},[]
cmh9iu5xm00hsm8uw0v0fuhw4,chasselas,X,,,,,,,,,{},[]
cmh9iu64h00htm8uw6bpr3mxk,chasser,X,,,,,,,,,{},[]
cmh9iu6ba00hum8uweo1aaxew,chat,X,,,,,,,,,{},[]
cmh9iu6i600hvm8uwjeaxmjzp,chatain,X,,,,,,,,,{},[]
cmh9iu6p000hwm8uwe2nuneqc,chatelaine,X,,,,,,,,,{},[]
cmh9iu6x800hxm8uwptyyxn44,chatounettes,X,,,,,,,,,{},[]
cmh9iu74400hym8uw9nmsloor,chatte,X,,,,,,,,,{},[]
cmh9iu7b000hzm8uwfxcj6iuv,chaud,X,,,,,,,,,{},[]
cmh9iu7hu00i0m8uw44clkrwj,chaudron,X,,,,,,,,,{},[]
cmh9iu7oo00i1m8uw2bqtdnsi,chaudrons,X,,,,,,,,,{},[]
cmh9iu7vm00i2m8uwnilrj7jj,chauds,X,,,,,,,,,{},[]
cmh9iu82i00i3m8uw3wuhr92j,chauffer,X,,,,,,,,,{},[]
cmh9iu89c00i4m8uwtc0ljfda,chauffeur,X,,,,,,,,,{},[]
cmh9iu8g700i5m8uwjdhgrpqf,chaussée,X,,,,,,,,,{},[]
cmh9iu8n300i6m8uw817kp8ff,chavire,X,,,,,,,,,{},[]
cmh9iu8tw00i7m8uw3g8aasmb,chaviré,X,,,,,,,,,{},[]
cmh9iu90r00i8m8uwcl95t9zw,chaîne,X,,,,,,,,,{},[]
cmh9iu97l00i9m8uw4jjeg46g,chemin,X,,,,,,,,,{},[]
cmh9iu9ef00iam8uwu7eswebe,chemine,X,,,,,,,,,{},[]
cmh9iu9lc00ibm8uwcg6wmad7,chemins,X,,,,,,,,,{},[]
cmh9iu9s800icm8uwo4h9tguk,cheminée,X,,,,,,,,,{},[]
cmh9iu9z300idm8uweg2atpfg,cheminées,X,,,,,,,,,{},[]
cmh9iua6l00iem8uw6d3op60h,chemise,X,,,,,,,,,{},[]
cmh9iuags00ifm8uwehi9yboh,cher,X,,,,,,,,,{},[]
cmh9iuanp00igm8uwwcgx43x3,cherchaient,X,,,,,,,,,{},[]
cmh9iuauk00ihm8uwu8sefjzl,cherchait,X,,,,,,,,,{},[]
cmh9iub1g00iim8uwk7j8w0px,cherchait-il,X,,,,,,,,,{},[]
cmh9iub8b00ijm8uwn8toxxgh,cherchant,X,,,,,,,,,{},[]
cmh9iubf700ikm8uwi44xw9im,cherchent,X,,,,,,,,,{},[]
cmh9iubm400ilm8uwiyet56s4,chercher,X,,,,,,,,,{},[]
cmh9iubt000imm8uwgqzahkyl,cherchera,X,,,,,,,,,{},[]
cmh9iubzw00inm8uw5l6rjk24,cherchez-vous,X,,,,,,,,,{},[]
cmh9iuc6s00iom8uwbuciad01,cheri,X,,,,,,,,,{},[]
cmh9iucdm00ipm8uwd30asxqz,chers,X,,,,,,,,,{},[]
cmh9iuckg00iqm8uwbrvcjad9,cheval,X,,,,,,,,,{},[]
cmh9iucrb00irm8uwn6t35mez,chevaliers,X,,,,,,,,,{},[]
cmh9iucy500ism8uwe4wwuuni,chevaucherons,X,,,,,,,,,{},[]
cmh9iud5000itm8uwzih0fe1h,chevaux,X,,,,,,,,,{},[]
cmh9iudbv00ium8uwvqvxlaca,chevelure,X,,,,,,,,,{},[]
cmh9iudiq00ivm8uwfl6dmmd1,chevelures,X,,,,,,,,,{},[]
cmh9iudpm00iwm8uw5a89t2w8,chevet,X,,,,,,,,,{},[]
cmh9iudwi00ixm8uwcbo3yk06,cheveux,X,,,,,,,,,{},[]
cmh9iue3d00iym8uwa9k1uqcv,chez,X,,,,,,,,,{},[]
