id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9ir6rq002em8uw9yjxgmrf,allons,X,Première personne du pluriel de l’indicatif présent du verbe aller.,\a.lɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/81/Fr-Paris--allons.ogg/Fr-Paris--allons.ogg.mp3,,,,,,{},[]
cmh9ir6yl002fm8uwl46ah401,alluma,X,Troisième personne du singulier du passé simple du verbe allumer.,\a.ly.ma\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3f/LL-Q150_(fra)-Lyokoï-alluma.wav/LL-Q150_(fra)-Lyokoï-alluma.wav.mp3,,,,,,{},[]
cmh9ir75j002gm8uwjd2rxuub,allé,X,Masculin singulier du participe passé du verbe aller.,\a.le\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c3/LL-Q150_(fra)-Pamputt-allé.wav/LL-Q150_(fra)-Pamputt-allé.wav.mp3,,,,,,{},[]
cmh9ir7ce002hm8uwfo1n8mwt,allées,X,Pluriel de allée.,\a.le\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6e/Fr-aller.ogg/Fr-aller.ogg.mp3,,,,,,{},[]
cmh9ir7ja002im8uw7xf1b14x,alors,X,En ce temps-là ; in illo tempore.,\a.lɔʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/28/Fr-alors.ogg/Fr-alors.ogg.mp3,,,high,Composé de à et de lors.,,{},[]
cmh9ir7q3002jm8uwpri18s35,alourdit,X,Troisième personne du singulier de l’indicatif présent de alourdir.,\a.luʁ.di\,,,,,,,{},[]
cmh9ir7wy002km8uwvc91kidx,altière,X,Féminin singulier de altier.,\al.tjɛʁ\,,,,,,,{},[]
cmh9ir83u002lm8uwbn1anckm,amalfi,X,Commune d’Italie de la province de Salerne dans la région de Campanie.,\a.mal.fi\,,,,,De l’italien Amalfi.,,{},[]
cmh9ir8ap002mm8uw4p2u7dp3,amant,X,ou Celui qui a de l’amour pour une autre personne.,\a.mɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/Fr-amant.ogg/Fr-amant.ogg.mp3,,,high,"Participe présent de amer, forme ancienne du verbe aimer. Le sens moderne (2) apparaît vers 1670.",,{},[]
cmh9ir8hj002nm8uwjwnahr6s,amante,X,ou Celle qui a de l’amour pour une autre personne.,\a.mɑ̃t\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1e/Fr-amante.ogg/Fr-amante.ogg.mp3,,,low,"Dérivé de amant, avec le suffixe -ante.",,{},[]
cmh9ir8oh002om8uwrhhmqs9x,amants,X,Pluriel de amant.,\a.mɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e5/LL-Q150_(fra)-0x010C-amants.wav/LL-Q150_(fra)-0x010C-amants.wav.mp3,,,,,,{},[]
cmh9ir8vc002pm8uwbisxktff,amer,X,"Qui a une saveur âpre et généralement désagréable, comme celle de la quinine ou du café.",\a.mɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cc/Fr-amer.ogg/Fr-amer.ogg.mp3,,,medium,Du latin amarus (« pénible »).,,{},[]
cmh9ir92a002qm8uwqm05jb7d,amertume,X,Première personne du singulier du présent de l’indicatif de amertumer.,\a.mɛʁ.tym\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/LL-Q150_(fra)-LoquaxFR-amertume.wav/LL-Q150_(fra)-LoquaxFR-amertume.wav.mp3,,,medium,Du latin amaritudo via son accusatif amaritudinem.,,{},[]
cmh9ir995002rm8uwo0o0nq1r,ami,X,Personne avec laquelle on est lié d’amitié.,\a.mi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e2/Fr-ami.ogg/Fr-ami.ogg.mp3,,,high,"Du latin amīcus de même sens, dérivé de amare (« aimer »). Le féminin amie s’utilisait en ancien français avec les adjectifs possessifs ma, ta, sa, qui subissaient alors normalement l’élision et l’on disait « m’amie », noté plus tard « ma mie ».",,{},[]
cmh9ir9g1002sm8uwn1ovgday,amie,X,Femme avec qui on est lié d’amitié.,\a.mi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e4/Fr-amie.ogg/Fr-amie.ogg.mp3,,,,Féminisation de ami.,,{},[]
cmh9ir9mx002tm8uwu7nle2rm,amies,X,Féminin pluriel de ami.,\a.mi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3e/LL-Q150_(fra)-0x010C-amies.wav/LL-Q150_(fra)-0x010C-amies.wav.mp3,,,,,,{},[]
cmh9ir9tr002um8uwkxkbre43,amis,X,Langue austronésienne parlée dans l’est et le sud de Taïwan par les Amis.,,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/aa/LL-Q150_(fra)-0x010C-amis.wav/LL-Q150_(fra)-0x010C-amis.wav.mp3,,,,,,{},[]
cmh9ira0k002vm8uwn1bkklvm,amitié,X,Sentiment réciproque qui engage deux personnes l’une envers l’autre.,\a.mi.tje\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/37/Fr-amitié.ogg/Fr-amitié.ogg.mp3,,,high,"Du latin populaire *amīcitātem, accusatif de *amīcitas, altération, par changement de suffixe, du latin classique amicitia (« amitié »), dérivé de amīcus (« ami »).",,{},[]
cmh9ira7h002wm8uwfls8g783,amour,X,Sentiment intense et agréable qui incite les êtres à s’unir.,\a.muʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/81/Fr-amour.ogg/Fr-amour.ogg.mp3,,,high,Attestation d'une forme proto-gallo-romane amur dans les Serments de Strasbourg.,,{},[]
cmh9iraeb002xm8uwsxekzaon,amoureuse,X,Celle qui aime d’amour ou que l’on aime d’amour.,\a.mu.ʁøz\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/06/LL-Q150_(fra)-C._(Hildepont)-amoureuse.wav/LL-Q150_(fra)-C._(Hildepont)-amoureuse.wav.mp3,,,,Féminisation de amoureux.,,{},[]
cmh9iral5002ym8uwjljfl6kp,amoureuses,X,Féminin pluriel de amoureux.,\a.mu.ʁøz\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/22/LL-Q150_(fra)-Poslovitch-amoureuses.wav/LL-Q150_(fra)-Poslovitch-amoureuses.wav.mp3,,,,,,{},[]
cmh9irarz002zm8uwo8ggvaxj,amoureux,X,Qui aime d’amour.,\a.mu.ʁø\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/Fr-amoureux.ogg/Fr-amoureux.ogg.mp3,,,high,"Dérivé de amour, avec le suffixe -eux.",,{},[]
cmh9irays0030m8uwsd9noxb6,amours,X,Pluriel d’amour.,\a.muʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/51/Fr-Paris--amour.ogg/Fr-Paris--amour.ogg.mp3,,,,,,{},[]
cmh9irb5l0031m8uw4rgw2fsu,amusant,X,"Qui amuse, qui divertit.",\a.my.zɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/20/Fr-amusant.ogg/Fr-amusant.ogg.mp3,,,medium,"Participe présent adjectivé du verbe amuser. À et muser, qui signifie « perdre son temps ».",,{},[]
cmh9irbcf0032m8uwrwje9ga0,amusement,X,Ce qui amuse.,\a.myz.mɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4e/Fr-amusement.ogg/Fr-amusement.ogg.mp3,,,low,Du verbe amuser et suffixe -ment.,,{},[]
cmh9irbja0033m8uwnk60i158,amère,X,Féminin singulier de amer.,\a.mɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/65/LL-Q150_(fra)-Le_Commissaire-amère.wav/LL-Q150_(fra)-Le_Commissaire-amère.wav.mp3,,,,,,{},[]
cmh9irbq30034m8uw9fnzdq0f,améliorée,X,Féminin singulier de amélioré.,\a.me.ljɔ.ʁe\,,,,,,,{},[]
cmh9irbwy0035m8uwdhj08jmr,améliorées,X,Féminin pluriel de amélioré.,\a.me.ljɔ.ʁe\,,,,,,,{},[]
cmh9irc3t0036m8uwtb7gahzh,an,X,Temps que met la Terre à accomplir une révolution autour du Soleil et qui se divise en douze mois. Année (voir Notes plus bas).,\ɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/09/Fr-an.ogg/Fr-an.ogg.mp3,,,high,"Du latin annus (« cercle, an, âge, récolte de l’année »).",,{},[]
cmh9ircan0037m8uwaro7sw85,anatolie,X,"Péninsule située à l’extrémité occidentale de l’Asie, qui constitue la partie asiatique de la Turquie.",\a.na.tɔ.li\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5a/LL-Q150_(fra)-Lyokoï-Anatolie.wav/LL-Q150_(fra)-Lyokoï-Anatolie.wav.mp3,,,,"Du latin Anatolia (« Orient, Levant »), lui-même issu du grec ancien ἀνατολή, anatolḗ (« levant »).",,{},[]
cmh9irchi0038m8uw5s903rnu,ancien,X,Personne âgée.,\ɑ̃.sjɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ee/Fr-ancien.ogg/Fr-ancien.ogg.mp3,,,high,"Du latin ante (« avant ») via une forme *antianus en bas-latin qui donne ancian en occitan, anciano en espagnol, anziano en italien.",,{},[]
cmh9ircoc0039m8uwfk1gnr2x,anciens,X,Masculin pluriel de ancien.,\ɑ̃.sjɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/aa/LL-Q150_(fra)-Le_Commissaire-anciens.wav/LL-Q150_(fra)-Le_Commissaire-anciens.wav.mp3,,,,,,{},[]
cmh9ircyj003am8uwih1px64l,ange,X,"Créature purement spirituelle, qu’on représente sous figure humaine, avec des ailes, et qui désigne tantôt un envoyé céleste, tantôt un pur esprit intermédiaire entre Dieu et l’humanité.",\ɑ̃ʒ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/dc/Fr-ange.ogg/Fr-ange.ogg.mp3,,,medium,"Du moyen français, de l’ancien français ange, angel, du latin angelus qui donne aussi angélus, emprunté au grec ancien ἄγγελος, ángelos (« messager »), et qui, dans la Septante sert à traduire l’hébreu מלאך, maleakh (« messager »).",,{},[]
cmh9ird5g003bm8uw53lpbpdt,angelots,X,Pluriel de angelot.,\ɑ̃.ʒlo\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/76/LL-Q150_(fra)-WikiLucas00-angelots.wav/LL-Q150_(fra)-WikiLucas00-angelots.wav.mp3,,,,,,{},[]
cmh9irdca003cm8uwpjxjqtyb,anges,X,Deuxième personne du singulier de l’indicatif présent de anger.,\ɑ̃ʒ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d6/LL-Q150_(fra)-Pamputt-anges.wav/LL-Q150_(fra)-Pamputt-anges.wav.mp3,,,,,,{},[]
cmh9irdj4003dm8uwvhfsx57k,anglais,X,Relatif à l’Angleterre ou à ses habitants.,\ɑ̃.ɡlɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/Fr-anglais-fr.ogg/Fr-anglais-fr.ogg.mp3,,,high,Dérivé de Angle avec le suffixe -ais.,,{},[]
cmh9irdpz003em8uwj23v8ajd,anguilles,X,Pluriel de anguille.,\ɑ̃.ɡij\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/7b/LL-Q150_(fra)-Roptat-anguilles.wav/LL-Q150_(fra)-Roptat-anguilles.wav.mp3,,,,,,{},[]
cmh9irdwv003fm8uwjr5040iw,animent,X,Troisième personne du pluriel de l’indicatif présent du verbe animer.,\a.nim\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e6/LL-Q150_(fra)-DenisdeShawi-animent.wav/LL-Q150_(fra)-DenisdeShawi-animent.wav.mp3,,,,,,{},[]
cmh9ire3p003gm8uwrwzpuorw,anna,X,Prénom féminin.,\a.na\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/67/LL-Q150_(fra)-Mecanautes-Anna.wav/LL-Q150_(fra)-Mecanautes-Anna.wav.mp3,,,,,,{},[]
cmh9ireai003hm8uwerqnkct8,annoncent,X,Troisième personne du pluriel de l’indicatif présent du verbe annoncer.,\a.nɔ̃s\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a1/LL-Q150_(fra)-WikiLucas00-annoncent.wav/LL-Q150_(fra)-WikiLucas00-annoncent.wav.mp3,,,,,,{},[]
cmh9irehe003im8uw43nig9wv,annonçaient,X,Troisième personne du pluriel de l’indicatif imparfait du verbe annoncer.,\a.nɔ̃.sɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/15/LL-Q150_(fra)-WikiLucas00-annonçaient.wav/LL-Q150_(fra)-WikiLucas00-annonçaient.wav.mp3,,,,,,{},[]
cmh9ireoa003jm8uwzg7cl6cr,annonçant,X,Participe présent du verbe annoncer.,\a.nɔ̃.sɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/7f/LL-Q150_(fra)-WikiLucas00-annonçant.wav/LL-Q150_(fra)-WikiLucas00-annonçant.wav.mp3,,,,,,{},[]
cmh9irev3003km8uwj4bxtr28,annuelle,X,Plante annuelle.,\a.nɥɛl\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1e/LL-Q150_(fra)-DenisdeShawi-annuelle.wav/LL-Q150_(fra)-DenisdeShawi-annuelle.wav.mp3,,,,,,{},[]
cmh9irf1w003lm8uw0voj1d0l,années,X,Décennie commençant en multiple de dix.,\a.ne\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4c/LL-Q150_(fra)-0x010C-années.wav/LL-Q150_(fra)-0x010C-années.wav.mp3,,,,Forme plurielle de année.,,{},[]
cmh9irf8p003mm8uwmi1kn3we,anonyme,X,Première personne du singulier de l’indicatif présent du verbe anonymer.,\a.nɔ.nim\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b6/Fr-anonyme.ogg/Fr-anonyme.ogg.mp3,,,medium,"Du latin anonymus (« sans nom ») issu du grec ancien ἀνώνυμος, anônymos (« sans nom »).",,{},[]
cmh9irffk003nm8uw1fnalx2z,anonymes,X,Deuxième personne du singulier de l’indicatif présent du verbe anonymer.,\a.nɔ.nim\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6a/LL-Q150_(fra)-DenisdeShawi-anonymes.wav/LL-Q150_(fra)-DenisdeShawi-anonymes.wav.mp3,,,,,,{},[]
cmh9irfme003om8uw5359bup2,ans,X,Pluriel de an.,\ɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/92/LL-Q150_(fra)-0x010C-ans.wav/LL-Q150_(fra)-0x010C-ans.wav.mp3,,,,,,{},[]
cmh9irfta003pm8uwetmawllv,antibiotique,X,Pourvu d’une action destructrice à l’égard des micro-organismes.,\ɑ̃.ti.bjɔ.tik\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e7/Fr-antibiotique.ogg/Fr-antibiotique.ogg.mp3,,,low,"pour le sens moderne de « qui lutte contre les microbes »,dérivé de biotique, avec le préfixe anti- ; (1889) avait le sens de « substance mortelle » voir antibiose; (1871) ^([3]) par François Henri Hallopeau dans le sens qui s'oppose à la vie",,{},[]
cmh9irg07003qm8uw694di4ek,antique,X,Ayant existé dans l’antiquité.,\ɑ̃.tik\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3f/Fr-antique.ogg/Fr-antique.ogg.mp3,,,medium,"Du latin antiquus (« d’autrefois, ancien »).",,{},[]
cmh9irg71003rm8uw7r1cp84p,antoinette,X,Prénom féminin.,\ɑ̃.twa.nɛt\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a3/LL-Q150_(fra)-Pamputt-Antoinette.wav/LL-Q150_(fra)-Pamputt-Antoinette.wav.mp3,,,,"Dérivé de Antoine, avec le suffixe -ette.",,{},[]
cmh9irgdu003sm8uw2tt08jx5,août,X,"Huitième mois de l’année du calendrier grégorien, constitué de 31 jours.",\u\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/92/LL-Q150_(fra)-DenisdeShawi-août.wav/LL-Q150_(fra)-DenisdeShawi-août.wav.mp3,,,medium,"Du moyen français aoust, de l’ancien français aoust, aost, aüst , du latin Augustus (mensis) (« (mois d’)Auguste »). A remplacé en latin le mot Sextilis.",,{},[]
cmh9irgko003tm8uwsb6vdf9q,apaisent,X,Troisième personne du pluriel de l’indicatif présent du verbe apaiser.,\a.pɛz\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/eb/LL-Q150_(fra)-DenisdeShawi-apaisent.wav/LL-Q150_(fra)-DenisdeShawi-apaisent.wav.mp3,,,,,,{},[]
cmh9irgrk003um8uw8btq75fb,apercevait,X,Troisième personne du singulier de l’imparfait de apercevoir.,\a.pɛʁ.sə.vɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ea/LL-Q150_(fra)-Pamputt-apercevait.wav/LL-Q150_(fra)-Pamputt-apercevait.wav.mp3,,,,,,{},[]
cmh9irgyg003vm8uwerw3m0h9,aphone,X,"Qui est sans voix, atteint d’aphonie.",\a.fɔn\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/07/LL-Q150_(fra)-DenisdeShawi-aphone.wav/LL-Q150_(fra)-DenisdeShawi-aphone.wav.mp3,,,low,"Du grec ancien ἄφωνος, áphônos (« sans voix »).",,{},[]
cmh9irh5c003wm8uwr2of7f74,apollinaire,X,En l’honneur d’Apollon.,\a.pɔ.li.nɛʁ\,,,,,Du latin Apollinaris.,,{},[]
cmh9irhc6003xm8uwj4ieshdz,appela,X,Troisième personne du singulier du passé simple du verbe appeler.,\a.pə.la\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/df/LL-Q150_(fra)-Pamputt-appela.wav/LL-Q150_(fra)-Pamputt-appela.wav.mp3,,,,,,{},[]
cmh9irhiz003ym8uwuuvwi2y5,appelant,X,Qui appelle.,\a.plɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b7/LL-Q150_(fra)-Pamputt-appelant.wav/LL-Q150_(fra)-Pamputt-appelant.wav.mp3,,,low,Participe présent adjectivé et substantivé de appeler.,,{},[]
cmh9irhpv003zm8uwyg4k934i,appellation,X,Action d’appeler.,\a.pɛl.la.sjɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4a/LL-Q150_(fra)-WikiLucas00-appellation.wav/LL-Q150_(fra)-WikiLucas00-appellation.wav.mp3,,,low,Du latin appellātio.,,{},[]
cmh9irhwp0040m8uwtp5hbcqi,appelle,X,Première personne du singulier de l’indicatif présent du verbe appeler.,\a.pɛl\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/65/LL-Q150_(fra)-Pamputt-appelle.wav/LL-Q150_(fra)-Pamputt-appelle.wav.mp3,,,,,,{},[]
cmh9iri3j0041m8uwbobi71yo,appellent,X,Troisième personne du pluriel de l’indicatif présent du verbe appeler.,\a.pɛl\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b1/LL-Q150_(fra)-Pamputt-appellent.wav/LL-Q150_(fra)-Pamputt-appellent.wav.mp3,,,,,,{},[]
cmh9iriaf0042m8uw4qtsobw0,appelé,X,Conscrit.,\a.ple\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4a/LL-Q150_(fra)-Pamputt-appelé.wav/LL-Q150_(fra)-Pamputt-appelé.wav.mp3,,,low,Du participe passé de appeler.,,{},[]
cmh9irihb0043m8uwdp0ovzt6,apportant,X,Participe présent du verbe apporter.,\a.pɔʁ.tɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3a/LL-Q150_(fra)-WikiLucas00-apportant.wav/LL-Q150_(fra)-WikiLucas00-apportant.wav.mp3,,,,,,{},[]
cmh9irio40044m8uwkqgkyvk6,apporte,X,Première personne du singulier de l’indicatif présent du verbe apporter.,\a.pɔʁt\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/LL-Q150_(fra)-Le_Commissaire-apporte.wav/LL-Q150_(fra)-Le_Commissaire-apporte.wav.mp3,,,,,,{},[]
cmh9iriuz0045m8uw0k64oadq,apprendre,X,Acquérir une connaissance ou un savoir-faire.,\a.pʁɑ̃dʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/90/Fr-apprendre.ogg/Fr-apprendre.ogg.mp3,,,high,"Du latin apprehendere (« prendre, saisir, attraper »).",,{},[]
cmh9irj1y0046m8uws776p7a4,apprendriez,X,Deuxième personne du pluriel du conditionnel de apprendre.,\a.pʁɑ̃.dʁi.je\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/da/LL-Q150_(fra)-Pamputt-apprendriez.wav/LL-Q150_(fra)-Pamputt-apprendriez.wav.mp3,,,,,,{},[]
cmh9irj8t0047m8uw1pr3iiod,approchez,X,Deuxième personne du pluriel de l’indicatif présent du verbe approcher.,\a.pʁɔ.ʃe\,,,,,,,{},[]
cmh9irjfq0048m8uwj4hzw88z,approchée,X,Féminin singulier de approché.,\a.pʁɔ.ʃe\,,,,,,,{},[]
cmh9irjml0049m8uw3iex12zc,apprêté,X,"Qui est trop travaillé, peu naturel, affecté.",\a.pʁe.te\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/36/LL-Q150_(fra)-Lyokoï-apprêté.wav/LL-Q150_(fra)-Lyokoï-apprêté.wav.mp3,,,low,Du verbe apprêter.,,{},[]
cmh9irjtf004am8uwljav7a0w,appétit,X,"Désir sélectif pour combler une sensation de faim, en parlant de l’alimentation.",\a.pe.ti\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bd/Fr-appétit.ogg/Fr-appétit.ogg.mp3,,,medium,Du latin appetitus.,,{},[]
cmh9irk0b004bm8uww6saccq1,après,X,Marque la postériorité dans le temps.,\a.pʁɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/53/Fr-après.ogg/Fr-après.ogg.mp3,,,high,Du bas latin adpressum (« près de »).,,{},[]
cmh9irk76004cm8uw7b1588n5,aquarium,X,"Réservoir d’eau, généralement en verre épais, dans lequel on garde des poissons ou des algues.",\a.kwa.ʁjɔm\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ee/Fr-aquarium.ogg/Fr-aquarium.ogg.mp3,,,low,"Du latin aquarium (« réservoir, abreuvoir »).",,{},[]
cmh9irke1004dm8uw5jn3mem5,arbre,X,"Végétal haut de plus de 7 mètres, dont la tige, appelée fût ou tronc, ne se garnit de branches et de feuilles qu’à une certaine hauteur. La partie constituée par les branches et les feuilles s’appelle houppier.",\aʁbʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9a/Fr-arbre.ogg/Fr-arbre.ogg.mp3,,,high,"Du moyen français arbre, de l’ancien français arbre, du latin arbor.",,{},[]
cmh9irkkx004em8uw9109xs05,arbres,X,Pluriel de arbre.,\aʁbʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/32/Fr-des_arbres.ogg/Fr-des_arbres.ogg.mp3,,,,,,{},[]
cmh9irkrq004fm8uwidy7tnmj,ardent,X,Qui est en feu.,\aʁ.dɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/8e/Fr-ardent.ogg/Fr-ardent.ogg.mp3,,,medium,", Nom) : Du participe présent du verbe de l’ancien français ardoir, ardant, lui-même du verbe latin ardere (« brûler »).",,{},[]
cmh9irkyj004gm8uwh9z28ux0,ardente,X,Féminin singulier de ardent.,\aʁ.dɑ̃t\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/42/LL-Q150_(fra)-Lyokoï-ardente.wav/LL-Q150_(fra)-Lyokoï-ardente.wav.mp3,,,,,,{},[]
cmh9irl5c004hm8uw0ntwxrb2,argent,X,"Élément chimique de numéro atomique 47, de symbole Ag.",\aʁ.ʒɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/03/Fr-argent.ogg/Fr-argent.ogg.mp3,,,high,"Du latin argentum, apparenté au grec ancien ἀργός, argós (« blanc, brillant »).",,{},[]
cmh9irlc7004im8uwi3mur76k,argenté,X,Qui revêt l’apparence brillante de l’argent ou en est recouvert.,\aʁ.ʒɑ̃.te\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/30/LL-Q150_(fra)-0x010C-argenté.wav/LL-Q150_(fra)-0x010C-argenté.wav.mp3,,,medium,De argenter.,,{},[]
cmh9irlj1004jm8uwnvwwt1ve,armand,X,Nom de famille.,,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a7/LL-Q150_(fra)-Lepticed7-Armand.wav/LL-Q150_(fra)-Lepticed7-Armand.wav.mp3,,,,"Prénom : Des langues germaniques hart (« fort »), et mann (« homme »), littéralement « homme fort ».",,{},[]
cmh9irlpu004km8uw8r51uodd,armoire,X,"Meuble haut fermé par une ou deux portes et destiné au rangement du linge, des vêtements ou d’autres objets.",\aʁ.mwaʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/7f/Fr-armoire.ogg/Fr-armoire.ogg.mp3,,,medium,Du latin armarium (« meuble où l’on rangeait les armes »).,,{},[]
cmh9irlwo004lm8uwddfo2vl2,armoiries,X,"Ensemble des signes héraldiques qui figurent sur l’écu d’une ville, d’une famille, une confrérie, une personne, etc.. Les armoiries s’inscrivent dans le cadre d’un blason (ensemble des règles de constitution des armoiries).",\aʁ.mwa.ʁi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e1/LL-Q150_(fra)-Ltrlg-armoiries.wav/LL-Q150_(fra)-Ltrlg-armoiries.wav.mp3,,,,"Du verbe en ancien français armoier, armoyer (« combattre ») (v. 1180) qui avait pris au XIVᵉ siècle (1381) le sens de « garnir (un écu) des figures du blason », d’après une des valeurs figurées d’arme.",,{},[]
cmh9irm3j004mm8uwk3yoohaf,aronde,X,Ancien nom de l’hirondelle.,\a.ʁɔ̃d\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/db/LL-Q150_(fra)-LoquaxFR-aronde.wav/LL-Q150_(fra)-LoquaxFR-aronde.wav.mp3,,,low,"Du moyen français aronde (« hirondelle »), de l’ancien français aronde, issu du latin hirundo.",,{},[]
